row_id,timestamp,alarm_id,confidence,classification,is_anomaly,model_type,processing_time,enrichment_data,taa_decision,alert_severity,source_ip,destination_ip,protocol,attack_category
2778,"2025-07-23 13:40:00,922",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004691,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2779,"2025-07-23 13:40:00,922",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.003973,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2780,"2025-07-23 13:40:00,954",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.003769,present,unknown,,149.171.126.7,149.171.126.9,tcp,
2781,"2025-07-23 13:40:00,954",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004473,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2782,"2025-07-23 13:40:00,961",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.004263,present,unknown,,149.171.126.7,149.171.126.10,tcp,
2783,"2025-07-23 13:40:00,961",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.004659,present,alert_received,low,,,tcp,Normal
2784,"2025-07-23 14:03:09,765",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.003973,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2785,"2025-07-23 14:03:09,766",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003324,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2786,"2025-07-23 14:03:09,775",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004629,present,unknown,,149.171.126.7,149.171.126.9,tcp,
2787,"2025-07-23 14:03:09,775",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.004659,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2788,"2025-07-23 14:03:09,777",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004131,present,alert_received,,149.171.126.7,149.171.126.9,tcp,
2789,"2025-07-23 14:03:09,778",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003959,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2790,"2025-07-23 14:03:09,779",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003466,present,unknown,,149.171.126.7,149.171.126.7,tcp,
2791,"2025-07-23 14:03:09,780",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.004689,present,alert_received,high,,,tcp,Exploits
2792,"2025-07-23 14:03:09,781",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.003249,present,unknown,,149.171.126.7,149.171.126.8,tcp,
2793,"2025-07-23 14:03:09,784",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004784,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2794,"2025-07-23 14:03:09,787",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004473,present,unknown,,149.171.126.7,149.171.126.7,tcp,
2795,"2025-07-23 14:03:09,790",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004891,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2796,"2025-07-23 14:03:09,791",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004831,present,unknown,,149.171.126.7,149.171.126.6,tcp,
2797,"2025-07-23 14:03:09,791",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.005367,present,alert_received,,149.171.126.7,149.171.126.10,tcp,
2798,"2025-07-23 14:03:09,791",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.004569,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2799,"2025-07-23 14:03:09,793",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.00512,present,alert_received,,149.171.126.7,149.171.126.9,tcp,
2800,"2025-07-23 14:04:03,284",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.005203,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2801,"2025-07-23 14:04:03,284",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004675,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2802,"2025-07-23 14:04:03,284",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004156,present,alert_received,low,,,tcp,Normal
2803,"2025-07-23 14:04:03,284",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004051,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2804,"2025-07-23 14:04:15,383",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.00512,present,unknown,,149.171.126.7,149.171.126.9,tcp,
2805,"2025-07-23 14:04:15,383",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004111,present,alert_received,,149.171.126.7,149.171.126.9,tcp,
2806,"2025-07-23 14:04:15,383",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003324,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2807,"2025-07-23 14:04:15,384",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004891,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2808,"2025-07-23 14:04:15,384",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.003759,present,alert_received,low,,,tcp,Normal
2809,"2025-07-23 14:04:15,385",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.005367,present,unknown,,149.171.126.7,149.171.126.10,tcp,
2810,"2025-07-23 14:04:15,390",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004169,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2811,"2025-07-23 14:04:15,392",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.004136,present,alert_received,,149.171.126.7,149.171.126.10,tcp,
2812,"2025-07-23 14:04:15,394",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004784,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2813,"2025-07-23 14:04:15,398",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004466,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2814,"2025-07-23 14:04:15,398",ffff42ac-9696-4add-8d6b-18dabe4f13cd,0.2,benign,False,supervised_v1,0.004131,present,unknown,,149.171.126.7,149.171.126.9,tcp,
2815,"2025-07-23 14:04:15,398",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.004689,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits
2816,"2025-07-23 14:04:15,398",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004014,present,alert_received,,149.171.126.7,149.171.126.6,tcp,
2817,"2025-07-23 14:04:15,398",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003959,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2818,"2025-07-23 14:04:15,399",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004559,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
2819,"2025-07-23 14:04:15,400",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.00347,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2820,"2025-07-23 14:04:36,663",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004051,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2821,"2025-07-23 14:04:36,663",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003805,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2822,"2025-07-23 14:04:36,664",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004156,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2823,"2025-07-23 14:04:36,664",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003632,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2824,"2025-07-23 14:04:46,847",fffe6903-7ba6-4d6c-99d9-2748065d359c,0.2,benign,False,supervised_v1,0.004136,present,unknown,,149.171.126.7,149.171.126.10,tcp,
2825,"2025-07-23 14:04:46,848",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.003759,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2826,"2025-07-23 14:04:46,849",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004756,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2827,"2025-07-23 14:04:46,849",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004559,present,unknown,,149.171.126.7,175.45.176.0,tcp,
2828,"2025-07-23 14:04:46,850",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004791,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2829,"2025-07-23 14:04:46,850",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004371,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2830,"2025-07-23 14:04:46,852",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.004111,present,unknown,,149.171.126.7,149.171.126.9,tcp,
2831,"2025-07-23 14:04:46,853",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004169,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2832,"2025-07-23 14:04:46,856",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.005257,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2833,"2025-07-23 14:04:46,855",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.00347,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2834,"2025-07-23 14:04:46,865",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.004466,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2835,"2025-07-23 14:04:46,865",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.003289,present,alert_received,,149.171.126.7,149.171.126.8,tcp,
2836,"2025-07-23 14:04:46,904",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.004014,present,unknown,,149.171.126.7,149.171.126.6,tcp,
2837,"2025-07-23 14:04:46,904",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003316,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2838,"2025-07-23 14:04:46,907",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.00347,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2839,"2025-07-23 14:04:46,907",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.003644,present,alert_received,low,,,tcp,Normal
2840,"2025-07-23 14:05:07,972",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.003632,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2841,"2025-07-23 14:05:07,972",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003924,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2842,"2025-07-23 14:05:07,974",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.003805,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2843,"2025-07-23 14:05:07,974",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004754,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2844,"2025-07-23 14:05:18,228",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004371,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2845,"2025-07-23 14:05:18,228",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.003911,present,alert_received,low,,,tcp,Normal
2846,"2025-07-23 14:05:18,256",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004756,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2847,"2025-07-23 14:05:18,256",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.005017,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2848,"2025-07-23 14:05:18,325",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.005257,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2849,"2025-07-23 14:05:18,326",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.004256,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
2850,"2025-07-23 14:05:18,330",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.004791,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2851,"2025-07-23 14:05:18,330",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004949,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2852,"2025-07-23 14:05:18,335",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.00347,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2853,"2025-07-23 14:05:18,336",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.005293,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2854,"2025-07-23 14:05:18,337",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.003289,present,unknown,,149.171.126.7,149.171.126.8,tcp,
2855,"2025-07-23 14:05:18,337",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.005708,present,alert_received,,149.171.126.7,149.171.126.6,tcp,
2856,"2025-07-23 14:05:18,360",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.003644,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2857,"2025-07-23 14:05:18,360",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.004086,present,alert_received,high,,,tcp,Exploits
2858,"2025-07-23 14:05:18,363",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003316,present,unknown,,149.171.126.7,149.171.126.7,tcp,
2859,"2025-07-23 14:05:18,363",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.004415,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2860,"2025-07-23 14:05:39,458",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004754,present,unknown,,149.171.126.7,149.171.126.7,tcp,
2861,"2025-07-23 14:05:39,458",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.003831,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2862,"2025-07-23 14:05:39,458",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003924,present,unknown,,149.171.126.7,149.171.126.7,tcp,
2863,"2025-07-23 14:05:39,459",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004571,present,alert_received,,149.171.126.7,149.171.126.8,tcp,
2864,"2025-07-23 14:05:49,629",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.005017,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2865,"2025-07-23 14:05:49,630",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004308,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2866,"2025-07-23 14:05:49,633",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.003911,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2867,"2025-07-23 14:05:49,633",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004059,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
2868,"2025-07-23 14:05:49,729",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.005293,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2869,"2025-07-23 14:05:49,729",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004608,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2870,"2025-07-23 14:05:49,741",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004949,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2871,"2025-07-23 14:05:49,741",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.004875,present,alert_received,low,,,udp,Normal
2872,"2025-07-23 14:05:49,743",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.004256,present,unknown,,149.171.126.7,175.45.176.0,tcp,
2873,"2025-07-23 14:05:49,743",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004449,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2874,"2025-07-23 14:05:49,746",fffe4c18-aa5d-49c4-b20b-0ec5c1a2eab4,0.2,benign,False,supervised_v1,0.005708,present,unknown,,149.171.126.7,149.171.126.6,tcp,
2875,"2025-07-23 14:05:49,747",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003852,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2876,"2025-07-23 14:05:49,772",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.004415,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2877,"2025-07-23 14:05:49,772",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.003571,present,alert_received,low,,,tcp,Normal
2878,"2025-07-23 14:05:49,869",ffff907d-679a-4ff0-84c4-93342727b2a2,0.2,benign,False,supervised_v1,0.004086,present,unknown,high,10.45.254.19,10.45.254.19,tcp,Exploits
2879,"2025-07-23 14:05:49,870",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004072,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2880,"2025-07-23 14:06:10,810",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.003831,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2881,"2025-07-23 14:06:10,810",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.004989,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2882,"2025-07-23 14:06:10,811",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004571,present,unknown,,149.171.126.7,149.171.126.8,tcp,
2883,"2025-07-23 14:06:10,811",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004732,present,alert_received,low,,,tcp,Normal
2884,"2025-07-23 14:06:24,173",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004059,present,unknown,,149.171.126.7,175.45.176.0,tcp,
2885,"2025-07-23 14:06:24,173",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004945,present,alert_received,,149.171.126.7,149.171.126.8,tcp,
2886,"2025-07-23 14:06:24,173",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004072,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2887,"2025-07-23 14:06:24,175",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.004068,present,alert_received,low,,,tcp,Normal
2888,"2025-07-23 14:06:24,180",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003852,present,unknown,,149.171.126.7,149.171.126.7,tcp,
2889,"2025-07-23 14:06:24,180",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004743,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
2890,"2025-07-23 14:06:24,181",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.004308,present,unknown,,149.171.126.7,149.171.126.7,tcp,
2891,"2025-07-23 14:06:24,181",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004248,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2892,"2025-07-23 14:06:24,191",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.004608,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2893,"2025-07-23 14:06:24,191",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.004877,present,alert_received,low,,,udp,Normal
2894,"2025-07-23 14:06:24,252",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.004449,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2895,"2025-07-23 14:06:24,253",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.005556,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2896,"2025-07-23 14:06:24,257",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.004875,present,unknown,low,10.45.254.19,10.45.254.19,udp,Normal
2897,"2025-07-23 14:06:24,257",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004404,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2898,"2025-07-23 14:06:24,257",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.003571,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2899,"2025-07-23 14:06:24,258",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.003975,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2900,"2025-07-23 14:06:45,138",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.004989,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2901,"2025-07-23 14:06:45,138",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.005374,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2902,"2025-07-23 14:06:45,138",fffecaf2-2285-4a82-bbb1-f2f7997e0871,0.2,benign,False,supervised_v1,0.004732,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2903,"2025-07-23 14:06:45,139",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004089,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2904,"2025-07-23 14:23:16,078",fffec939-e76f-489c-89fc-ca440f4e4065,0.2,benign,False,supervised_v1,0.003975,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2905,"2025-07-23 14:23:16,078",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003797,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2906,"2025-07-23 14:23:16,085",fffedf8b-0c5a-456b-a4df-0d9d63dc9b6e,0.2,benign,False,supervised_v1,0.004877,present,unknown,low,10.45.254.19,10.45.254.19,udp,Normal
2907,"2025-07-23 14:23:16,089",fffdd748-ce59-470b-8a26-51c5c6fafedb,0.2,benign,False,supervised_v1,0.003812,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2908,"2025-07-23 14:23:16,089",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.004068,present,unknown,low,10.45.254.19,10.45.254.19,tcp,Normal
2909,"2025-07-23 14:23:16,089",fffee702-8fca-467c-b951-eb5481629f0f,0.2,benign,False,supervised_v1,0.00424,present,alert_received,,149.171.126.7,175.45.176.1,tcp,
2910,"2025-07-23 14:23:16,100",fffe2bdf-fc45-4e35-b24c-35157f107d3f,0.2,benign,False,supervised_v1,0.004945,present,unknown,,149.171.126.7,149.171.126.8,tcp,
2911,"2025-07-23 14:23:16,101",ffff3d7a-eb50-43c0-9658-4ebd93d404cd,0.2,benign,False,supervised_v1,0.005511,present,alert_received,,149.171.126.7,175.45.176.0,tcp,
2912,"2025-07-23 14:23:16,104",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.005556,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2913,"2025-07-23 14:23:16,104",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.003948,present,alert_received,,149.171.126.7,149.171.126.7,tcp,
2914,"2025-07-23 14:23:16,108",fffdd837-cb97-4d2c-98d7-30ec18af5342,0.2,benign,False,supervised_v1,0.004404,present,unknown,,149.171.126.7,149.171.126.7,tcp,
2915,"2025-07-23 14:23:16,108",fffebe10-6e8d-4de8-8a46-b1379dc71bd7,0.2,benign,False,supervised_v1,0.00435,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2916,"2025-07-23 14:23:16,109",ffff0689-6a03-4847-9fbc-8ff4f79f19df,0.2,benign,False,supervised_v1,0.004248,present,unknown,,149.171.126.7,149.171.126.3,tcp,
2917,"2025-07-23 14:23:16,109",fffe5e88-2eb2-496d-b8c1-5b6384c671fc,0.2,benign,False,supervised_v1,0.003824,present,alert_received,,149.171.126.7,149.171.126.3,tcp,
2918,"2025-07-23 14:23:16,114",ffff73fb-bbd6-4259-806a-eaf64deb471e,0.2,benign,False,supervised_v1,0.004743,present,unknown,,149.171.126.7,175.45.176.0,tcp,
2919,"2025-07-23 14:23:16,114",fffe0cd3-a9b9-4647-88d2-4d7fce9de35e,0.2,benign,False,supervised_v1,0.003968,present,alert_received,,149.171.126.7,149.171.126.9,tcp,
2920,"2025-07-23 14:23:17,016",fffe2be9-9dee-4f85-b5ad-5a5a1137d8ee,0.2,benign,False,supervised_v1,0.005374,present,unknown,,149.171.126.7,175.45.176.1,tcp,
2921,"2025-07-23 14:23:17,016",fffdbb36-a8fa-4b6d-b13f-310ab40ae70f,0.2,benign,False,supervised_v1,0.003882,present,alert_received,low,,,tcp,Normal
2922,"2025-07-23 14:23:17,017",ffff50cc-ab53-433b-972b-07a5b358c214,0.2,benign,False,supervised_v1,0.004089,present,unknown,,149.171.126.7,175.45.176.1,tcp,
